Tname tGapStart tGapSize Qname qGapStart qGapSize Samples
OsjChr6 23922333 224 832201 448 0 YB7;
OsjChr6 23951131 6 1126250 2050 0 YB3;
OsjChr6 23951131 6 1167407 5346 0 YB5;
OsjChr6 23957810 241 993056 1024 0 YB7;
OsjChr6 23965822 6 1062517 28 5 YB2;
OsjChr6 23995580 2871 1036589 1163 0 YB5;
OsjChr6 23995580 2871 1094512 1163 0 YB2;
OsjChr6 23995580 2871 934345 462 0 YB7;
OsjChr6 24017353 12 1047014 1333 0 YB7;
OsjChr6 24017353 12 1054977 1517 0 YB5;
OsjChr6 24017353 12 1149476 3847 0 YB2;
OsjChr6 24017353 12 1186241 4011 0 YB3;
OsjChr6 24017353 12 1263297 4078 0 YB4;
OsjChr6 24017353 7 1072077 791 0 YB8;
OsjChr6 24018072 127 1284907 211 0 YB4;
OsjChr6 24018205 3260 1284907 217 0 YB4;
OsjChr6 24018958 64 976109 5 0 YB1;
OsjChr6 24020712 12 992303 986 0 YB6;
OsjChr6 24020712 7 1072077 791 0 YB8;
OsjChr6 24021431 34 1156371 213 6 YB5;
OsjChr6 24021431 34 1162662 213 6 YB2;
OsjChr6 24021431 34 1314789 213 6 YB8;
OsjChr6 24021944 7 1156371 697 0 YB5;
OsjChr6 24021944 7 1162662 697 0 YB2;
OsjChr6 24021944 7 1168716 83 0 YB7;
OsjChr6 24021944 7 1284907 695 0 YB4;
OsjChr6 24021944 7 1314789 697 0 YB8;
OsjChr6 24022317 64 976109 5 0 YB1;
OsjChr6 24042319 72 1046084 5 0 YB7;
OsjChr6 24072248 23 1155922 2731 0 YB3;
OsjChr6 2413057 121 1185993 7 0 YB3;
OsjChr6 24156788 5 1136146 62 0 YB4;
OsjChr6 24156788 5 947875 806 0 YB7;
OsjChr6 24156788 5 968785 839 0 YB6;
OsjChr6 24174306 54 1051587 1373 0 YB6;
OsjChr6 24186715 8 1275091 5232 0 YB4;
OsjChr6 24187261 10 1034083 585 0 YB4;
OsjChr6 24187351 219 862465 545 0 YB5;
OsjChr6 24195424 6 1032342 8 0 YB7;
OsjChr6 24216827 10 821237 272 0 YB2;
OsjChr6 24234166 24 1151508 2699 0 YB2;
OsjChr6 24234166 24 1170424 3378 0 YB7;
OsjChr6 24234166 24 1276859 4195 0 YB4;
OsjChr6 24264806 194 1034640 1266 0 YB7;
OsjChr6 24276980 6 1013964 921 0 YB7;
OsjChr6 24276980 6 1058415 1341 0 YB5;
OsjChr6 24276980 6 1168704 3025 0 YB3;
OsjChr6 24276980 6 770146 172 0 YB2;
OsjChr6 24320919 86 988237 9 0 YB5;
OsjChr6 24322010 18 1044779 1136 0 YB2;
OsjChr6 24322010 18 1099008 897 0 YB4;
OsjChr6 24322010 18 1102718 1627 0 YB3;
OsjChr6 24322010 18 991968 970 0 YB7;
OsjChr6 2432432 42 1005103 10 0 YB4;
OsjChr6 24324797 6 1063030 243 0 YB7;
OsjChr6 24324797 6 1084059 828 0 YB5;
OsjChr6 24324797 6 1115518 1047 0 YB3;
OsjChr6 24324797 6 1122405 181 0 YB8;
OsjChr6 24324797 6 1147006 894 0 YB2;
OsjChr6 24324797 6 1166344 1060 0 YB4;
OsjChr6 24324797 6 1171709 1059 0 YB6;
OsjChr6 24331235 20 1282897 2591 0 YB8;
OsjChr6 24368434 360 932897 511 0 YB1;
OsjChr6 24413041 6 1048946 1368 0 YB7;
OsjChr6 24413930 344 951744 6 0 YB4;
OsjChr6 24414003 272 798673 6 0 YB5;
OsjChr6 24427761 5 1264787 477 9 YB4;
OsjChr6 24474907 9 1253287 1176 6 YB8;
OsjChr6 24484234 63 729550 5 0 YB5;
OsjChr6 24492101 25 1105966 1740 0 YB3;
OsjChr6 24499055 69 1099206 2164 0 YB2;
OsjChr6 24525986 86 1082739 1817 0 YB5;
OsjChr6 24534338 73 1134288 9 0 YB7;
OsjChr6 24585452 6 1109239 14 0 YB5;
OsjChr6 24585452 6 831257 8 0 YB7;
OsjChr6 2458750 153 897731 9 0 YB6;
OsjChr6 24637546 14 821354 183 0 YB1;
OsjChr6 24651914 88 752158 336 0 YB5;
OsjChr6 24656537 142 961226 574 0 YB3;
OsjChr6 24656538 24 1032317 575 0 YB4;
OsjChr6 24656538 24 873905 577 0 YB5;
OsjChr6 24664844 408 697369 281 0 YB7;
OsjChr6 24706948 58 959273 10 0 YB5;
OsjChr6 24817229 250 1258363 2080 0 YB8;
OsjChr6 24892540 338 999555 1042 0 YB6;
OsjChr6 24963474 39 1270907 2299 0 YB8;
OsjChr6 24998946 27 1084320 696 0 YB7;
OsjChr6 24998946 27 1095934 302 0 YB3;
OsjChr6 24998946 27 1126359 696 0 YB8;
OsjChr6 24998946 27 1232027 694 0 YB4;
OsjChr6 24998946 27 726793 105 0 YB6;
OsjChr6 24998946 27 927509 222 0 YB2;
OsjChr6 24998946 27 983045 696 0 YB5;
OsjChr6 2499960 1678 1100861 1944 0 YB5;
OsjChr6 25013640 156 1141949 7 0 YB5;
OsjChr6 25021520 266 862563 334 0 YB3;
OsjChr6 25040042 369 783952 255 0 YB1;
OsjChr6 25070677 453 733423 315 0 YB7;
OsjChr6 25081794 87 849845 6 0 YB8;
OsjChr6 25102696 117 1109898 1795 0 YB2;
OsjChr6 25102696 117 1173788 997 0 YB8;
OsjChr6 25103985 320 1046957 6 0 YB1;
OsjChr6 25103985 320 838433 6 0 YB8;
OsjChr6 25104051 254 997629 6 0 YB6;
OsjChr6 25107946 112 1152958 2294 0 YB3;
OsjChr6 25108565 17 945857 9 1 YB2;
OsjChr6 25114433 14 1292887 2917 0 YB8;
OsjChr6 2513818 10 1100861 2022 0 YB5;
OsjChr6 25144527 220 942861 796 0 YB7;
OsjChr6 25172914 403 1009527 243 0 YB4;
OsjChr6 25210116 42 732088 5 0 YB5;
OsjChr6 25215797 193 1005233 1011 6 YB5;
OsjChr6 25231775 373 1017967 629 0 YB8;
OsjChr6 25265303 118 1143973 2626 0 YB6;
OsjChr6 25268635 8 891677 327 1 YB5;
OsjChr6 25295114 19 872941 50 6 YB2;
OsjChr6 25300647 11 740153 296 0 YB6;
OsjChr6 25304328 1482 925577 433 0 YB8;
OsjChr6 25336613 42 666564 88 0 YB5;
OsjChr6 25347795 54 901132 6 0 YB3;
OsjChr6 25351329 446 1125422 6 0 YB7;
OsjChr6 25356700 19 1014721 170 6 YB8;
OsjChr6 25356700 19 947773 382 6 YB6;
OsjChr6 25357795 9 828326 285 0 YB3;
OsjChr6 25362295 168 926362 6 0 YB5;
OsjChr6 25364323 18 893131 392 0 YB8;
OsjChr6 25568230 15 1031943 1114 7 YB1;
OsjChr6 25591659 51 932621 5 0 YB6;
OsjChr6 25604444 45 769586 319 0 YB2;
OsjChr6 25604494 20 769586 324 7 YB2;
OsjChr6 25635604 122 644450 249 0 YB6;
OsjChr6 25714178 361 1055728 1420 0 YB7;
OsjChr6 25717936 12 930981 454 0 YB6;
OsjChr6 25741584 426 679704 274 0 YB5;
OsjChr6 25771209 24 1105726 1409 0 YB7;
OsjChr6 25771209 24 1112725 866 0 YB6;
OsjChr6 25771209 24 1126191 1414 0 YB5;
OsjChr6 25771209 24 1126304 1244 0 YB2;
OsjChr6 25771209 24 1162444 1415 0 YB3;
OsjChr6 25771209 24 1238452 1421 0 YB4;
OsjChr6 25771209 24 1293483 1420 0 YB8;
OsjChr6 25794856 80 861504 247 0 YB4;
OsjChr6 25835002 33 975851 5 0 YB4;
OsjChr6 25838312 85 1165698 379 0 YB7;
OsjChr6 25838408 6 1165698 390 0 YB7;
OsjChr6 25881399 53 1096827 852 24 YB8;
OsjChr6 25915868 45 1136626 1242 0 YB4;
OsjChr6 25930667 10 1066789 321 0 YB3;
OsjChr6 25930667 10 1135230 320 0 YB4;
OsjChr6 25930667 10 771281 321 0 YB5;
OsjChr6 25930667 10 944005 244 0 YB8;
OsjChr6 25930667 10 983335 222 0 YB2;
OsjChr6 25930667 10 991679 38 0 YB6;
OsjChr6 2593735 283 748565 331 0 YB7;
OsjChr6 25962844 98 1267543 5 0 YB4;
OsjChr6 26049743 320 1028661 560 0 YB4;
OsjChr6 26080245 18 1026248 896 0 YB7;
OsjChr6 26080245 18 1088546 1881 0 YB2;
OsjChr6 26080245 18 1096603 1881 0 YB5;
OsjChr6 26080245 18 1118586 1879 0 YB3;
OsjChr6 26080245 18 1143420 1207 0 YB4;
OsjChr6 26080245 18 1251439 1881 0 YB8;
OsjChr6 26085795 10 1075908 796 0 YB4;
OsjChr6 26085795 10 1106226 215 0 YB3;
OsjChr6 26085795 10 1128232 1637 0 YB7;
OsjChr6 26085795 10 1130552 2894 0 YB2;
OsjChr6 26085795 10 1140446 23 0 YB4;
OsjChr6 26085795 10 1148822 33 0 YB2;
OsjChr6 26085795 10 1316161 2631 0 YB8;
OsjChr6 26085795 10 984027 182 0 YB6;
OsjChr6 26210725 18 697290 225 0 YB2;
OsjChr6 26249769 169 673308 20 0 YB5;
OsjChr6 26279741 10 1083027 8 0 YB5;
OsjChr6 26378882 111 1083621 836 0 YB8;
OsjChr6 26447551 10 1070252 8 4 YB4;
OsjChr6 26447574 237 1239562 2976 0 YB4;
OsjChr6 26493957 43 1170706 3882 0 YB7;
OsjChr6 26503975 435 873779 555 0 YB7;
OsjChr6 26510700 418 910511 436 0 YB1;
OsjChr6 26582344 196 857042 7 0 YB3;
OsjChr6 26584990 89 1056991 206 0 YB5;
OsjChr6 26584990 89 847959 185 0 YB1;
OsjChr6 26592466 69 1086241 1859 0 YB5;
OsjChr6 26638007 219 1190952 8790 0 YB1;
OsjChr6 26644586 39 826159 292 0 YB2;
OsjChr6 26644729 52 826159 396 0 YB2;
OsjChr6 26644849 18 826159 464 0 YB2;
OsjChr6 26647442 125 727550 5 0 YB5;
OsjChr6 26696643 279 689340 281 0 YB5;
OsjChr6 26696644 251 822674 284 0 YB3;
OsjChr6 26712005 5 1193450 1393 0 YB8;
OsjChr6 26798748 179 962353 9 0 YB6;
OsjChr6 26806498 47 656580 256 0 YB5;
OsjChr6 26841708 118 791759 388 0 YB7;
OsjChr6 26932323 377 970639 692 0 YB1;
OsjChr6 26941427 20 1098801 93 0 YB6;
OsjChr6 26941465 6 1098801 111 5 YB6;
OsjChr6 26956424 14 902290 403 0 YB3;
OsjChr6 27054282 28 874951 557 0 YB7;
OsjChr6 27094997 108 1050709 339 0 YB6;
OsjChr6 27110967 337 938997 6 0 YB8;
OsjChr6 27111233 105 658462 258 0 YB6;
OsjChr6 27144612 82 1260513 3916 0 YB4;
OsjChr6 27160569 76 1208123 2181 0 YB4;
OsjChr6 27160569 76 1218460 1598 0 YB8;
OsjChr6 27201555 6 1149800 280 0 YB7;
OsjChr6 27201555 6 1165956 285 0 YB3;
OsjChr6 27210346 6 1009625 1097 1 YB6;
OsjChr6 2726425 19 1162032 2921 0 YB3;
OsjChr6 2726483 30 853207 333 0 YB1;
OsjChr6 27301872 197 1147756 1347 0 YB4;
OsjChr6 27311935 253 1150788 2864 0 YB7;
OsjChr6 27318737 98 977283 397 0 YB4;
OsjChr6 27413095 61 1114307 928 0 YB8;
OsjChr6 27413095 61 1127360 2199 0 YB7;
OsjChr6 27433735 115 833983 451 0 YB7;
OsjChr6 2743522 110 815850 10 1 YB1;
OsjChr6 27452124 16 1053051 1514 0 YB2;
OsjChr6 27452124 16 1123411 2353 0 YB5;
OsjChr6 27452124 16 1138680 2467 0 YB7;
OsjChr6 27452124 16 1179163 3562 0 YB3;
OsjChr6 27452124 16 1233579 1699 0 YB8;
OsjChr6 27452124 16 1277575 5528 0 YB4;
OsjChr6 27452124 16 991579 930 0 YB6;
OsjChr6 27515374 179 887513 570 0 YB6;
OsjChr6 27557528 14 1166271 8 1 YB1;
OsjChr6 2758697 8 1086129 1602 0 YB1;
OsjChr6 2758822 86 811011 5 0 YB5;
OsjChr6 2758826 6 1075999 1732 0 YB5;
OsjChr6 2758826 6 932837 743 0 YB6;
OsjChr6 27639669 6 1097434 64 1 YB4;
OsjChr6 27641183 10 821237 272 0 YB2;
OsjChr6 27703335 278 675995 265 0 YB7;
OsjChr6 27705845 9 969903 236 13 YB5;
OsjChr6 27796778 16 1077581 1604 0 YB5;
OsjChr6 27796778 16 1136913 1108 0 YB6;
OsjChr6 27796778 16 1140318 1959 0 YB2;
OsjChr6 27796778 16 1155432 415 0 YB4;
OsjChr6 27796778 16 1163736 697 0 YB7;
OsjChr6 27796778 16 1287205 2511 0 YB8;
OsjChr6 27796778 16 997310 495 0 YB3;
OsjChr6 27812454 6 800762 86 0 YB2;
OsjChr6 27829301 11 1056581 11 1 YB5;
OsjChr6 27829303 10 1162412 1616 0 YB7;
OsjChr6 27829303 10 1231639 6 0 YB8;
OsjChr6 27829303 14 1137944 2848 0 YB2;
OsjChr6 27885079 120 1196515 4919 0 YB3;
OsjChr6 27889651 146 1110443 20 0 YB8;
OsjChr6 27935259 14 1161246 5256 13 YB2;
OsjChr6 27941294 221 754056 354 0 YB2;
OsjChr6 27941294 221 770081 308 0 YB7;
OsjChr6 27972257 12 919806 34 0 YB4;
OsjChr6 27972257 14 1057359 685 0 YB8;
OsjChr6 27977123 91 803862 5 0 YB1;
OsjChr6 27977238 257 1006836 1096 0 YB7;
OsjChr6 27977239 109 1027743 1357 0 YB2;
OsjChr6 27986978 1322 946613 61 1 YB3;
OsjChr6 28007076 8 1023591 370 0 YB2;
OsjChr6 28007076 8 1199943 376 0 YB3;
OsjChr6 28007076 8 1249910 185 0 YB4;
OsjChr6 28007076 8 906360 351 0 YB5;
OsjChr6 28007076 8 912001 375 0 YB8;
OsjChr6 28007076 8 933125 398 0 YB6;
OsjChr6 28007076 8 942605 20 0 YB7;
OsjChr6 28007166 11 906360 433 0 YB5;
OsjChr6 28019220 418 733557 314 0 YB7;
OsjChr6 28029816 30 1009027 32 4 YB8;
OsjChr6 28029816 30 1042372 233 4 YB7;
OsjChr6 28029816 30 1084645 213 4 YB6;
OsjChr6 28029816 30 1209667 381 4 YB4;
OsjChr6 28029816 30 828673 225 4 YB5;
OsjChr6 28029816 30 844675 184 4 YB2;
OsjChr6 28029816 30 901513 383 4 YB8;
OsjChr6 28029816 30 991070 381 4 YB3;
OsjChr6 28040438 88 1178513 3750 0 YB6;
OsjChr6 28074031 18 1045025 975 0 YB6;
OsjChr6 28074031 18 1096226 1261 0 YB3;
OsjChr6 28074031 18 1144498 968 0 YB4;
OsjChr6 28074031 18 831687 115 0 YB5;
OsjChr6 28074031 18 970791 753 0 YB2;
OsjChr6 28074031 18 998106 857 0 YB7;
OsjChr6 28086108 72 878541 265 0 YB7;
OsjChr6 28126505 16 635434 18 1 YB2;
OsjChr6 28128060 5 1022108 21 0 YB7;
OsjChr6 28128060 5 1036090 1244 0 YB7;
OsjChr6 28128060 5 1045693 1231 0 YB5;
OsjChr6 28128060 5 1080068 1197 0 YB2;
OsjChr6 28128060 5 1102157 1140 0 YB6;
OsjChr6 28128060 5 1133592 1106 0 YB3;
OsjChr6 28128060 5 1184038 1229 0 YB4;
OsjChr6 28128060 5 1271437 1155 0 YB8;
OsjChr6 28130731 6 1019233 473 0 YB4;
OsjChr6 28130731 6 1055583 247 0 YB2;
OsjChr6 28130731 6 1082220 307 0 YB7;
OsjChr6 28130731 6 1103231 475 0 YB5;
OsjChr6 28130731 6 1120391 497 0 YB6;
OsjChr6 28130731 6 1126642 435 0 YB3;
OsjChr6 28130731 6 991441 475 0 YB8;
OsjChr6 2817268 134 1259063 3830 0 YB4;
OsjChr6 28204048 83 1078487 1765 0 YB5;
OsjChr6 28256809 198 1031099 663 0 YB8;
OsjChr6 28270623 48 1087954 1507 0 YB3;
OsjChr6 28296597 28 1085992 25 0 YB7;
OsjChr6 28296597 28 1115219 1985 0 YB6;
OsjChr6 28296597 28 1137292 1192 0 YB4;
OsjChr6 28296597 28 1197671 2014 0 YB3;
OsjChr6 28296597 30 1153640 1113 0 YB8;
OsjChr6 28302987 8 1153390 769 0 YB8;
OsjChr6 28302987 8 1158913 4039 0 YB5;
OsjChr6 28302987 8 1178881 3372 0 YB3;
OsjChr6 28302987 8 1192051 1673 0 YB4;
OsjChr6 28302987 8 822459 387 0 YB7;
OsjChr6 28302987 8 990943 959 0 YB2;
OsjChr6 28338755 49 1074415 1720 0 YB5;
OsjChr6 28339228 52 705207 107 0 YB7;
OsjChr6 28339228 52 791264 107 0 YB3;
OsjChr6 2836599 153 1145172 8 0 YB7;
OsjChr6 28370316 175 1070398 1081 0 YB7;
OsjChr6 28370316 175 1114742 18 0 YB3;
OsjChr6 28370316 175 1141101 1832 0 YB5;
OsjChr6 28370316 175 1157292 3362 0 YB2;
OsjChr6 28370316 175 1157748 1503 0 YB6;
OsjChr6 28370316 175 1172355 2700 0 YB1;
OsjChr6 28370316 175 1181012 278 0 YB4;
OsjChr6 28372228 311 1027997 655 0 YB8;
OsjChr6 28399636 9 1171118 2155 7 YB7;
OsjChr6 28438656 399 796949 8 0 YB5;
OsjChr6 28438656 399 981064 8 0 YB7;
OsjChr6 28444410 25 1143198 802 5 YB3;
OsjChr6 28444410 25 1237563 853 5 YB8;
OsjChr6 2845954 465 1136481 7 0 YB6;
OsjChr6 28468844 383 1180196 5208 0 YB7;
OsjChr6 28491937 7 1037921 115 0 YB3;
OsjChr6 28491937 7 1057384 117 0 YB7;
OsjChr6 28491937 7 1109456 115 0 YB4;
OsjChr6 28491937 7 1113124 117 0 YB2;
OsjChr6 28491937 7 1164144 14 0 YB8;
OsjChr6 28491937 7 865981 117 0 YB5;
OsjChr6 28528963 16 1142844 551 0 YB2;
OsjChr6 28528963 16 1147815 465 0 YB5;
OsjChr6 28528963 16 1161214 442 0 YB7;
OsjChr6 28528963 16 1171680 440 0 YB3;
OsjChr6 28528963 16 1250876 440 0 YB4;
OsjChr6 28528963 16 1298433 331 0 YB8;
OsjChr6 28528963 16 945037 442 0 YB6;
OsjChr6 28533532 20 1035021 215 0 YB5;
OsjChr6 28533532 20 1057703 62 0 YB3;
OsjChr6 28533532 20 1132962 1336 0 YB7;
OsjChr6 28533532 20 1144366 174 0 YB4;
OsjChr6 28533532 22 1021265 29 0 YB6;
OsjChr6 28551312 257 868755 599 0 YB2;
OsjChr6 28553625 5 803163 419 0 YB5;
OsjChr6 28553625 5 803283 404 0 YB6;
OsjChr6 28596055 154 743571 326 0 YB7;
OsjChr6 28604087 8 942475 544 66 YB6;
OsjChr6 28606312 540 914131 59 0 YB1;
OsjChr6 28607048 22 1013645 41 0 YB4;
OsjChr6 28607048 22 914131 254 0 YB1;
OsjChr6 28607048 22 974075 43 0 YB8;
OsjChr6 28607063 17 680778 247 0 YB2;
OsjChr6 28612361 5 1158372 1118 0 YB4;
OsjChr6 28656477 93 1173752 4172 0 YB7;
OsjChr6 2882807 6 1061251 78 0 YB3;
OsjChr6 2882807 6 1143962 1433 0 YB2;
OsjChr6 2882807 6 1243726 1427 0 YB4;
OsjChr6 2882807 6 1261667 72 0 YB8;
OsjChr6 2882807 6 886355 188 0 YB7;
OsjChr6 2882807 6 900100 378 0 YB5;
OsjChr6 28832748 156 1110079 937 0 YB8;
OsjChr6 28857919 7 1021252 244 0 YB3;
OsjChr6 28857919 7 1068779 566 0 YB8;
OsjChr6 28857919 7 1121976 308 0 YB2;
OsjChr6 28857919 7 1165002 2736 0 YB6;
OsjChr6 28857919 7 1175830 2825 0 YB7;
OsjChr6 28857919 7 1268827 1827 0 YB4;
OsjChr6 28857919 7 993673 409 0 YB5;
OsjChr6 28868066 427 906623 653 0 YB6;
OsjChr6 28878492 45 827855 436 0 YB6;
OsjChr6 28882189 6 1002543 224 0 YB4;
OsjChr6 28882189 6 769881 117 0 YB7;
OsjChr6 28882189 6 798403 156 0 YB6;
OsjChr6 28882189 6 847159 263 0 YB5;
OsjChr6 28882189 6 889069 424 0 YB2;
OsjChr6 28882189 6 923675 205 0 YB3;
OsjChr6 28882189 6 978121 290 0 YB8;
OsjChr6 28916715 97 694187 6 0 YB7;
OsjChr6 2893894 57 896516 6 0 YB3;
OsjChr6 28941978 6 1122632 1935 25 YB7;
OsjChr6 28942062 6 1122632 2037 17 YB7;
OsjChr6 28950705 182 1162004 3327 0 YB7;
OsjChr6 28968036 354 917281 6 0 YB6;
OsjChr6 28984908 25 1096908 709 0 YB4;
OsjChr6 28984908 25 1160634 5398 0 YB2;
OsjChr6 28984908 25 1170763 7034 0 YB5;
OsjChr6 28984908 25 1181100 5373 0 YB7;
OsjChr6 28984908 25 1207725 7038 0 YB3;
OsjChr6 28984908 25 1315441 4965 0 YB8;
OsjChr6 28984908 25 995811 799 0 YB6;
OsjChr6 29000922 6 682989 14 0 YB7;
OsjChr6 29000922 6 875716 12 0 YB4;
OsjChr6 29007165 300 868359 16 0 YB7;
OsjChr6 29010763 151 1203908 39 0 YB8;
OsjChr6 29022647 14 894639 613 0 YB6;
OsjChr6 29026400 224 812757 419 0 YB7;
OsjChr6 29045492 25 1112629 5 0 YB8;
OsjChr6 29045492 25 1130540 1765 0 YB2;
OsjChr6 29045492 25 1164953 1972 0 YB5;
OsjChr6 29045492 25 1166156 740 0 YB7;
OsjChr6 29045492 25 1170732 421 0 YB3;
OsjChr6 29045492 25 1184887 5542 0 YB6;
OsjChr6 29045492 25 1286031 6618 0 YB4;
OsjChr6 29045492 25 1311035 4147 0 YB8;
OsjChr6 29129588 44 1119375 5 0 YB8;
OsjChr6 29148932 65 826549 136 0 YB8;
OsjChr6 29149232 361 1099776 6 0 YB4;
OsjChr6 29164389 264 1222061 6 0 YB8;
OsjChr6 2918650 311 1022723 7 0 YB2;
OsjChr6 29191920 5 1128050 64 0 YB4;
OsjChr6 29211681 13 682712 5 0 YB2;
OsjChr6 29215670 65 922216 5 0 YB5;
OsjChr6 29218258 286 835989 455 0 YB7;
OsjChr6 29241021 997 949635 718 0 YB5;
OsjChr6 29344562 170 923237 710 0 YB6;
OsjChr6 29370449 43 1183794 5994 0 YB1;
OsjChr6 29370449 43 798771 409 0 YB5;
OsjChr6 29370493 615 1106062 58 0 YB3;
OsjChr6 29370493 615 1113126 85 0 YB7;
OsjChr6 29370493 615 1124037 1963 0 YB6;
OsjChr6 29370493 615 1144804 2661 0 YB2;
OsjChr6 29370493 615 1197083 58 0 YB4;
OsjChr6 29370493 615 776273 60 0 YB8;
OsjChr6 29447245 60 1249043 5 0 YB8;
OsjChr6 2945961 76 1161094 1184 0 YB8;
OsjChr6 29482394 5 1020215 66 0 YB6;
OsjChr6 29482394 5 1169556 61 0 YB4;
OsjChr6 29482394 5 896597 66 0 YB5;
OsjChr6 29482394 5 957776 61 0 YB3;
OsjChr6 29482394 5 991254 63 0 YB7;
OsjChr6 29492384 127 1173680 3355 0 YB3;
OsjChr6 29569792 435 834341 306 0 YB1;
OsjChr6 29615537 11 1072734 611 0 YB4;
OsjChr6 29615537 11 1091758 1390 0 YB3;
OsjChr6 29615537 11 1159871 1392 0 YB5;
OsjChr6 29615537 11 1303385 1015 0 YB8;
OsjChr6 29615537 11 856287 341 0 YB6;
OsjChr6 29615537 11 867005 469 0 YB2;
OsjChr6 29615537 11 895115 440 0 YB7;
OsjChr6 2962371 107 837765 10 1 YB7;
OsjChr6 29630790 187 1175376 4352 0 YB7;
OsjChr6 29667244 20 1116760 2099 0 YB7;
OsjChr6 29727824 116 1112437 328 0 YB8;
OsjChr6 29727824 116 1192210 7767 0 YB1;
OsjChr6 29871514 18 1210127 5 0 YB3;
OsjChr6 29892371 39 845287 478 0 YB7;
OsjChr6 30016047 1408 791210 50 0 YB3;
OsjChr6 30016047 1408 872540 59 0 YB4;
OsjChr6 30045153 13 676274 13 0 YB2;
OsjChr6 30052877 165 792410 264 0 YB1;
OsjChr6 30058585 158 1239529 1823 0 YB8;
OsjChr6 30064626 300 1311525 4264 0 YB8;
OsjChr6 30086192 15 864985 271 17 YB6;
OsjChr6 30116160 27 906249 5 0 YB1;
OsjChr6 30116163 475 853497 8 0 YB1;
OsjChr6 3013239 217 885947 400 0 YB6;
OsjChr6 30132842 127 1126359 2505 0 YB1;
OsjChr6 30162443 423 786294 413 0 YB2;
OsjChr6 30206597 307 1095265 6 0 YB1;
OsjChr6 30207120 48 733241 318 0 YB6;
OsjChr6 30218952 45 644372 5 0 YB2;
OsjChr6 30221220 78 1044839 33 78 YB5;
OsjChr6 3026127 2967 811678 82 0 YB2;
OsjChr6 30332521 56 1290245 5 0 YB8;
OsjChr6 3035475 57 896707 5 0 YB1;
OsjChr6 30394198 67 1065039 1267 0 YB3;
OsjChr6 30394198 67 977530 949 0 YB7;
OsjChr6 30426333 39 828257 297 0 YB1;
OsjChr6 30464461 10 777027 368 0 YB6;
OsjChr6 30472086 321 858462 6 0 YB4;
OsjChr6 30537361 1397 717457 194 0 YB7;
OsjChr6 30537361 1397 771555 255 0 YB6;
OsjChr6 30553007 22 1034103 117 0 YB4;
OsjChr6 30553007 22 1138149 119 0 YB8;
OsjChr6 30553007 22 717542 119 0 YB2;
OsjChr6 30553007 22 789664 104 0 YB1;
OsjChr6 30553007 22 809754 117 0 YB3;
OsjChr6 30553007 22 999150 119 0 YB7;
OsjChr6 30557179 65 762861 267 0 YB8;
OsjChr6 30557608 15 1128180 156 0 YB3;
OsjChr6 30559731 21 690591 69 0 YB7;
OsjChr6 30559731 21 840235 214 0 YB5;
OsjChr6 30565468 95 1025239 413 0 YB5;
OsjChr6 30565468 95 1029265 413 0 YB4;
OsjChr6 30565468 95 1068534 461 0 YB7;
OsjChr6 30565468 95 1079685 496 0 YB6;
OsjChr6 30565468 95 1089014 183 0 YB3;
OsjChr6 30565468 95 1269415 461 0 YB8;
OsjChr6 30565468 95 857833 496 0 YB2;
OsjChr6 30566685 392 1079685 1618 0 YB6;
OsjChr6 30571620 5 989725 50 0 YB2;
OsjChr6 30572591 95 989725 1016 0 YB2;
OsjChr6 30573143 6 1004223 309 0 YB1;
OsjChr6 30573143 6 1113165 352 0 YB8;
OsjChr6 30573143 6 766226 311 0 YB2;
OsjChr6 30573143 6 843799 358 0 YB7;
OsjChr6 30573143 6 988296 309 0 YB3;
OsjChr6 30581831 14 1240761 128 0 YB8;
OsjChr6 30594094 411 1109236 1784 0 YB3;
OsjChr6 30595583 179 1019165 10 0 YB2;
OsjChr6 30595583 179 666669 13 0 YB7;
OsjChr6 30614617 6 1004223 599 0 YB1;
OsjChr6 30614617 6 1113165 599 0 YB8;
OsjChr6 30614617 6 766226 72 0 YB2;
OsjChr6 30614617 6 843799 116 0 YB7;
OsjChr6 30614617 6 988296 404 0 YB3;
OsjChr6 30615086 95 989725 98 0 YB2;
OsjChr6 30616146 5 989725 1063 0 YB2;
OsjChr6 30624212 6 1031099 992 0 YB1;
OsjChr6 30624212 6 914814 184 0 YB4;
OsjChr6 30624259 5 1031099 1033 1 YB1;
OsjChr6 30624259 5 914814 225 1 YB4;
OsjChr6 30624786 246 701524 125 0 YB5;
OsjChr6 30624786 246 709385 125 0 YB7;
OsjChr6 30624786 246 832173 58 0 YB1;
OsjChr6 30624786 246 989219 60 0 YB6;
OsjChr6 30644382 6 953397 805 1 YB6;
OsjChr6 30652589 9 1035637 87 0 YB3;
OsjChr6 30652589 9 1076956 23 0 YB2;
OsjChr6 30652589 9 1193381 106 0 YB4;
OsjChr6 30652589 9 1313055 575 0 YB8;
OsjChr6 30660079 10 1025840 1152 0 YB7;
OsjChr6 30660079 10 1060017 1369 0 YB1;
OsjChr6 30660079 10 866551 536 0 YB2;
OsjChr6 30663017 8 1015341 564 0 YB8;
OsjChr6 30663017 8 1116319 376 0 YB1;
OsjChr6 30663017 8 1209431 376 0 YB4;
OsjChr6 30663017 8 803997 376 0 YB5;
OsjChr6 30677916 270 723897 306 0 YB7;
OsjChr6 30678962 2958 878575 317 0 YB8;
OsjChr6 30693401 270 723897 306 0 YB7;
